contigName	contigLen	totalAvgDepth	mapped_reads_sorted.bam	mapped_reads_sorted.bam-var
k141_12164	4211	0	0	0
k141_12165	1020	0	0	0
k141_8706	5160	0	0	0
k141_12166	4368	0	0	0
k141_8710	3846	0	0	0
k141_8711	1306	0	0	0
k141_12167	3564	0	0	0
k141_8713	2239	0	0	0
k141_8714	2861	0	0	0
k141_12170	4199	0	0	0
k141_8715	2296	0	0	0
k141_12172	2317	0	0	0
k141_8716	2898	0	0	0
k141_8719	1826	0	0	0
k141_8720	1440	0	0	0
k141_8723	1619	0	0	0
k141_12173	7899	0	0	0
k141_12176	1119	0	0	0
k141_8724	3051	0	0	0
k141_12177	1571	0	0	0
k141_12179	1366	0	0	0
k141_10149	239357	0	0	0
k141_10150	1582	0	0	0
k141_12182	3530	0	0	0
k141_10151	2352	0	0	0
k141_12183	2277	0	0	0
k141_8725	9621	0	0	0
k141_12184	1381	0	0	0
k141_8728	6628	0	0	0
k141_12185	7487	0	0	0
k141_12186	1983	0	0	0
k141_10152	13667	0	0	0
k141_8731	5683	0	0	0
k141_12187	4582	0	0	0
k141_10153	1868	0	0	0
k141_8732	1230	0	0	0
k141_10154	1546	0	0	0
k141_12188	3215	0	0	0
k141_8735	2980	0	0	0
k141_12189	1601	0	0	0
k141_8736	1317	0	0	0
k141_8737	1299	0	0	0
k141_12190	2598	0	0	0
k141_10155	8627	0	0	0
k141_12191	4147	0	0	0
k141_8738	5201	0	0	0
k141_10158	1860	0	0	0
k141_8740	2099	0	0	0
k141_12193	3390	0	0	0
k141_8741	2106	0	0	0
k141_10159	3384	0	0	0
k141_8742	1246	0	0	0
k141_12194	3463	0	0	0
k141_8743	2004	0	0	0
k141_10160	3362	0	0	0
k141_8744	2003	0	0	0
k141_12195	2742	0	0	0
k141_10161	4293	0	0	0
k141_12196	2883	0	0	0
k141_8745	3214	0	0	0
k141_12198	2043	0	0	0
k141_10164	1483	0	0	0
k141_12199	2318	0	0	0
k141_8746	4933	0	0	0
k141_12200	1005	0	0	0
k141_8747	1214	0	0	0
k141_10165	4948	0	0	0
k141_12201	3177	0	0	0
k141_10166	1800	0	0	0
k141_12204	2924	0	0	0
k141_10169	2665	0	0	0
k141_10170	2407	0	0	0
k141_12205	3117	0	0	0
k141_10171	2574	0	0	0
k141_10172	1921	0	0	0
k141_12206	8060	0	0	0
k141_12207	2741	0	0	0
k141_8748	21081	0	0	0
k141_12208	3298	0	0	0
k141_8750	2822	0	0	0
k141_12209	1893	0	0	0
k141_8752	1186	0	0	0
k141_12211	1923	0	0	0
k141_8755	1119	0	0	0
k141_12213	3308	0	0	0
k141_8758	2640	0	0	0
k141_12214	2948	0	0	0
k141_8760	2808	0	0	0
k141_8761	2859	0	0	0
k141_12216	4368	0	0	0
k141_8762	1601	0	0	0
k141_12218	1627	0	0	0
k141_12219	1497	0	0	0
k141_12220	1591	0	0	0
k141_12222	3503	0	0	0
k141_12223	1420	0	0	0
k141_12224	3397	0	0	0
k141_10173	43415	0	0	0
k141_12225	5569	0	0	0
k141_8763	18359	0	0	0
k141_12226	1269	0	0	0
k141_12228	1870	0	0	0
k141_10175	5137	0	0	0
k141_12229	1517	0	0	0
k141_12233	2126	0	0	0
k141_10177	7215	0	0	0
k141_10178	2105	0	0	0
k141_12234	5514	0	0	0
k141_12235	4448	0	0	0
k141_12237	1070	0	0	0
k141_10179	6205	0	0	0
k141_10180	1143	0	0	0
k141_12239	1288	0	0	0
k141_12240	1130	0	0	0
k141_10182	1951	0	0	0
k141_12241	1395	0	0	0
k141_12243	1524	0	0	0
k141_10186	2476	0	0	0
k141_10187	1347	0	0	0
k141_10189	3021	0	0	0
k141_12246	6872	0	0	0
k141_12249	1350	0	0	0
k141_10192	5140	0	0	0
k141_10194	1164	0	0	0
k141_12251	2671	0	0	0
k141_10195	1945	0	0	0
k141_12252	2590	0	0	0
k141_10196	2365	0	0	0
k141_12253	3998	0	0	0
k141_10197	2937	0	0	0
k141_10198	2318	0	0	0
k141_10200	1010	0	0	0
k141_12254	5368	0	0	0
k141_10201	3890	0	0	0
k141_12255	2680	0	0	0
k141_12256	3423	0	0	0
k141_10202	4022	0	0	0
k141_10203	1469	0	0	0
k141_10204	1124	0	0	0
k141_12257	3223	0	0	0
k141_10205	2426	0	0	0
k141_12258	3156	0	0	0
k141_10207	3125	0	0	0
k141_10208	1441	0	0	0
k141_12261	2385	0	0	0
k141_12262	3140	0	0	0
k141_12263	1706	0	0	0
k141_12264	3097	0	0	0
k141_12265	1629	0	0	0
k141_10209	11523	0	0	0
k141_10211	2973	0	0	0
k141_10212	4067	0	0	0
k141_10213	1350	0	0	0
k141_12266	10700	0	0	0
k141_10216	1242	0	0	0
k141_12267	8259	0	0	0
k141_10218	6614	0	0	0
k141_10219	2116	0	0	0
k141_12268	2563	0	0	0
k141_12270	2022	0	0	0
k141_12271	1619	0	0	0
k141_12273	1331	0	0	0
k141_8766	107184	0	0	0
k141_12274	2986	0	0	0
k141_12275	1070	0	0	0
k141_12276	1143	0	0	0
k141_8767	2738	0	0	0
k141_12278	3232	0	0	0
k141_8768	2944	0	0	0
k141_8769	1881	0	0	0
k141_12280	1850	0	0	0
k141_12281	1815	0	0	0
k141_8770	3466	0	0	0
k141_12283	3059	0	0	0
k141_8771	2284	0	0	0
k141_8773	1758	0	0	0
k141_12285	3939	0	0	0
k141_8774	3062	0	0	0
k141_12286	2013	0	0	0
k141_12287	2488	0	0	0
k141_8775	3132	0	0	0
k141_8778	1166	0	0	0
k141_12291	1438	0	0	0
k141_8779	1785	0	0	0
k141_3266	294549	0	0	0
k141_12292	1582	0	0	0
k141_8781	1061	0	0	0
k141_8785	1395	0	0	0
k141_3267	2384	0	0	0
k141_12293	4061	0	0	0
k141_12294	1599	0	0	0
k141_8787	3638	0	0	0
k141_3270	1842	0	0	0
k141_3271	1118	0	0	0
k141_6423	535247	0	0	0
k141_12295	6461	0	0	0
k141_3272	3402	0	0	0
k141_8788	5879	0	0	0
k141_6425	1066	0	0	0
k141_8789	3029	0	0	0
k141_6426	3342	0	0	0
k141_8792	1391	0	0	0
k141_12298	4952	0	0	0
k141_3273	5583	0	0	0
k141_10221	54714	0	0	0
k141_8793	2446	0	0	0
k141_12301	2037	0	0	0
k141_3275	1518	0	0	0
k141_8794	1573	0	0	0
k141_6427	3929	0	0	0
k141_12303	1183	0	0	0
k141_8795	2460	0	0	0
k141_3276	2522	0	0	0
k141_6430	1717	0	0	0
k141_3278	1659	0	0	0
k141_12306	3991	0	0	0
k141_8796	3442	0	0	0
k141_10222	8215	0	0	0
k141_6431	2199	0	0	0
k141_12308	1098	0	0	0
k141_8798	1844	0	0	0
k141_3279	2925	0	0	0
k141_12309	1837	0	0	0
k141_8799	1921	0	0	0
k141_3280	1585	0	0	0
k141_3281	1112	0	0	0
k141_8801	2542	0	0	0
k141_8802	1685	0	0	0
k141_3282	2613	0	0	0
k141_12310	7468	0	0	0
k141_6432	8803	0	0	0
k141_3283	1450	0	0	0
k141_8803	2581	0	0	0
k141_10223	11714	0	0	0
k141_8804	2455	0	0	0
k141_10224	2930	0	0	0
k141_8807	1143	0	0	0
k141_12314	4070	0	0	0
k141_3285	4016	0	0	0
k141_12315	1848	0	0	0
k141_10227	1734	0	0	0
k141_8808	2860	0	0	0
k141_3286	1706	0	0	0
k141_12316	1630	0	0	0
k141_10229	1195	0	0	0
k141_10230	1242	0	0	0
k141_8809	2859	0	0	0
k141_10231	2696	0	0	0
k141_12318	4193	0	0	0
k141_8810	3520	0	0	0
k141_10232	2040	0	0	0
k141_3290	3968	0	0	0
k141_8811	1290	0	0	0
k141_8812	1454	0	0	0
k141_10233	2151	0	0	0
k141_3292	1382	0	0	0
k141_10235	1513	0	0	0
k141_3293	2780	0	0	0
k141_8814	4089	0	0	0
k141_10238	1842	0	0	0
k141_8815	2406	0	0	0
k141_12320	10900	0	0	0
k141_8816	1329	0	0	0
k141_3294	3975	0	0	0
k141_10241	2975	0	0	0
k141_8817	2220	0	0	0
k141_10243	4023	0	0	0
k141_12322	5412	0	0	0
k141_8818	4349	0	0	0
k141_12323	1171	0	0	0
k141_10244	1515	0	0	0
k141_3297	5037	0	0	0
k141_8819	2482	0	0	0
k141_10245	2840	0	0	0
k141_3298	1373	0	0	0
k141_12325	3542	0	0	0
k141_8820	2533	0	0	0
k141_3299	1643	0	0	0
k141_12326	1768	0	0	0
k141_8821	2352	0	0	0
k141_12328	1250	0	0	0
k141_12329	1543	0	0	0
k141_8822	3260	0	0	0
k141_12330	2249	0	0	0
k141_12331	1124	0	0	0
k141_8823	2683	0	0	0
k141_10246	10633	0	0	0
k141_12333	1784	0	0	0
k141_12334	1344	0	0	0
k141_8825	3896	0	0	0
k141_12339	1450	0	0	0
k141_12340	1132	0	0	0
k141_10247	6176	0	0	0
k141_8826	3525	0	0	0
k141_8827	1220	0	0	0
k141_10248	6003	0	0	0
k141_12341	6886	0	0	0
k141_8828	4692	0	0	0
k141_10249	2087	0	0	0
k141_10250	2936	0	0	0
k141_12342	6496	0	0	0
k141_12344	2238	0	0	0
k141_10251	4731	0	0	0
k141_12345	1641	0	0	0
k141_10252	2647	0	0	0
k141_12346	1196	0	0	0
k141_12347	1546	0	0	0
k141_8829	13273	0	0	0
k141_10253	3776	0	0	0
k141_12348	3683	0	0	0
k141_12350	1305	0	0	0
k141_10254	4639	0	0	0
k141_12351	2332	0	0	0
k141_10255	3138	0	0	0
k141_8830	9314	0	0	0
k141_10256	1060	0	0	0
k141_12352	4100	0	0	0
k141_8831	2779	0	0	0
k141_10257	2158	0	0	0
k141_12353	1518	0	0	0
k141_8832	1362	0	0	0
k141_12354	1775	0	0	0
k141_6434	68821	0	0	0
k141_10260	2725	0	0	0
k141_12356	1554	0	0	0
k141_6436	1587	0	0	0
k141_8834	4690	0	0	0
k141_12357	1713	0	0	0
k141_10262	4390	0	0	0
k141_6439	3415	0	0	0
k141_10263	2273	0	0	0
k141_12359	5435	0	0	0
k141_10264	2050	0	0	0
k141_8835	7511	0	0	0
k141_6440	2894	0	0	0
k141_12360	2021	0	0	0
k141_12361	1185	0	0	0
k141_10265	2938	0	0	0
k141_8836	2253	0	0	0
k141_6442	1520	0	0	0
k141_8837	1187	0	0	0
k141_10266	2539	0	0	0
k141_6445	1163	0	0	0
k141_8838	3025	0	0	0
k141_10273	3280	0	0	0
k141_8839	3918	0	0	0
k141_10274	1562	0	0	0
k141_6446	4695	0	0	0
k141_8840	1804	0	0	0
k141_10275	1705	0	0	0
k141_10276	1617	0	0	0
k141_10277	1922	0	0	0
k141_6448	3802	0	0	0
k141_6451	1020	0	0	0
k141_10278	5314	0	0	0
k141_10279	1195	0	0	0
k141_10280	1399	0	0	0
k141_6452	3178	0	0	0
k141_8841	11955	0	0	0
k141_6455	1372	0	0	0
k141_10281	2871	0	0	0
k141_8842	2765	0	0	0
k141_6456	2809	0	0	0
k141_8843	2690	0	0	0
k141_10284	3213	0	0	0
k141_6457	1980	0	0	0
k141_6458	1907	0	0	0
k141_10285	5055	0	0	0
k141_6459	1886	0	0	0
k141_10286	1021	0	0	0
k141_10288	4358	0	0	0
k141_10289	1040	0	0	0
k141_6460	5420	0	0	0
k141_10290	1915	0	0	0
k141_6463	1888	0	0	0
k141_10291	2264	0	0	0
k141_6464	2502	0	0	0
k141_6469	2376	0	0	0
k141_6471	1409	0	0	0
k141_6472	4197	0	0	0
k141_6473	1200	0	0	0
k141_6474	1994	0	0	0
k141_6476	1180	0	0	0
k141_6479	2071	0	0	0
k141_6480	2600	0	0	0
k141_6481	1060	0	0	0
k141_6483	2412	0	0	0
k141_6484	2581	0	0	0
k141_8844	54164	0	0	0
k141_6485	2881	0	0	0
k141_8845	1025	0	0	0
k141_8847	2089	0	0	0
k141_6486	2824	0	0	0
k141_8848	1542	0	0	0
k141_6487	2526	0	0	0
k141_8852	3807	0	0	0
k141_6492	2852	0	0	0
k141_8854	2678	0	0	0
k141_6493	5998	0	0	0
k141_6496	1009	0	0	0
k141_6498	3973	0	0	0
k141_6500	4236	0	0	0
k141_6502	1187	0	0	0
k141_6503	3902	0	0	0
k141_3302	179805	0	0	0
k141_3303	3598	0	0	0
k141_3304	6328	0	0	0
k141_3308	1149	0	0	0
k141_3309	5520	0	0	0
k141_3310	1915	0	0	0
k141_3311	2419	0	0	0
k141_3313	3166	0	0	0
k141_3315	2205	0	0	0
k141_3316	1166	0	0	0
k141_3318	1106	0	0	0
k141_3319	3207	0	0	0
k141_3321	4051	0	0	0
k141_3322	1276	0	0	0
k141_3323	2224	0	0	0
k141_3324	3250	0	0	0
k141_3328	3266	0	0	0
k141_3330	3874	0	0	0
k141_10292	173755	0	0	0
k141_3333	3000	0	0	0
k141_10293	2970	0	0	0
k141_3335	1265	0	0	0
k141_10294	4025	0	0	0
k141_3337	4363	0	0	0
k141_3338	2185	0	0	0
k141_10296	5554	0	0	0
k141_3339	4260	0	0	0
k141_10297	3837	0	0	0
k141_3340	2012	0	0	0
k141_3343	1083	0	0	0
k141_10299	9605	0	0	0
k141_10300	4728	0	0	0
k141_10301	1107	0	0	0
k141_10302	2272	0	0	0
k141_10304	5162	0	0	0
k141_10305	2373	0	0	0
k141_10306	2381	0	0	0
k141_10307	1844	0	0	0
k141_10308	3036	0	0	0
k141_10309	1497	0	0	0
k141_10310	2002	0	0	0
k141_10312	2703	0	0	0
k141_10314	1978	0	0	0
k141_10315	1792	0	0	0
k141_10316	1346	0	0	0
k141_10317	2298	0	0	0
k141_10318	1486	0	0	0
k141_10319	2423	0	0	0
k141_10321	2071	0	0	0
k141_10323	2282	0	0	0
k141_10324	1780	0	0	0
k141_10325	6685	0	0	0
k141_10327	1916	0	0	0
k141_10329	4194	0	0	0
k141_10330	1072	0	0	0
k141_10331	1055	0	0	0
k141_10332	1280	0	0	0
k141_10333	1111	0	0	0
k141_10334	8549	0	0	0
k141_10335	1294	0	0	0
k141_3344	82862	0	0	0
k141_3345	1179	0	0	0
k141_10336	3648	0	0	0
k141_10337	1115	0	0	0
k141_3347	1616	0	0	0
k141_3348	1108	0	0	0
k141_3351	2967	0	0	0
k141_3354	1127	0	0	0
k141_12362	330884	0	0	0
k141_3355	2815	0	0	0
k141_12364	1429	0	0	0
k141_12365	1386	0	0	0
k141_3356	2497	0	0	0
k141_3357	1353	0	0	0
k141_3359	2521	0	0	0
k141_12366	6975	0	0	0
k141_3360	3697	0	0	0
k141_12367	4641	0	0	0
k141_3361	3937	0	0	0
k141_12371	1061	0	0	0
k141_3363	2152	0	0	0
k141_3364	1926	0	0	0
k141_12372	7997	0	0	0
k141_3365	5289	0	0	0
k141_12374	1307	0	0	0
k141_3367	1550	0	0	0
k141_3368	2856	0	0	0
k141_12377	3601	0	0	0
k141_3372	3305	0	0	0
k141_12380	5504	0	0	0
k141_3374	3701	0	0	0
k141_3375	2279	0	0	0
k141_12382	4445	0	0	0
k141_3376	2745	0	0	0
k141_3378	1066	0	0	0
k141_12384	2665	0	0	0
k141_3380	1320	0	0	0
k141_12385	1188	0	0	0
k141_12386	1349	0	0	0
k141_3381	3411	0	0	0
k141_12387	1388	0	0	0
k141_12388	1702	0	0	0
k141_12389	1416	0	0	0
k141_3382	4292	0	0	0
k141_12390	2666	0	0	0
k141_3383	1866	0	0	0
k141_12392	2815	0	0	0
k141_3385	5261	0	0	0
k141_12393	2783	0	0	0
k141_12394	2428	0	0	0
k141_3387	6213	0	0	0
k141_3388	1175	0	0	0
k141_3389	1089	0	0	0
k141_3390	3596	0	0	0
k141_3391	3709	0	0	0
k141_3393	3020	0	0	0
k141_3396	2250	0	0	0
k141_3397	4339	0	0	0
k141_3398	1899	0	0	0
k141_3400	1944	0	0	0
k141_3402	8960	0	0	0
k141_3404	4325	0	0	0
k141_3406	7788	0	0	0
k141_3407	3713	0	0	0
k141_3408	8491	0	0	0
k141_3409	1797	0	0	0
k141_3414	4954	0	0	0
k141_3415	1497	0	0	0
k141_3416	1026	0	0	0
k141_3418	7565	0	0	0
k141_3420	2219	0	0	0
k141_3422	9789	0	0	0
k141_3423	26074	0	0	0
k141_3424	4472	0	0	0
k141_3425	2187	0	0	0
k141_3427	1861	0	0	0
k141_3428	1589	0	0	0
k141_3430	2157	0	0	0
k141_3431	1150	0	0	0
k141_3432	3788	0	0	0
k141_3433	1044	0	0	0
k141_3436	2569	0	0	0
k141_3437	1202	0	0	0
k141_3440	3953	0	0	0
k141_10339	224729	0	0	0
k141_10341	1224	0	0	0
k141_10343	1927	0	0	0
k141_3447	9208	0	0	0
k141_3450	1285	0	0	0
k141_3452	1569	0	0	0
k141_10344	10638	0	0	0
k141_3456	1188	0	0	0
k141_10345	1622	0	0	0
k141_3457	1747	0	0	0
k141_3458	1349	0	0	0
k141_3459	3500	0	0	0
k141_3462	2101	0	0	0
k141_10354	6601	0	0	0
k141_3463	3582	0	0	0
k141_3464	1836	0	0	0
k141_3465	1491	0	0	0
k141_10355	3813	0	0	0
k141_3466	2849	0	0	0
k141_3467	1321	0	0	0
k141_10356	4466	0	0	0
k141_3468	1829	0	0	0
k141_10357	2478	0	0	0
k141_3470	2085	0	0	0
k141_3471	3943	0	0	0
k141_10358	6665	0	0	0
k141_3472	3018	0	0	0
k141_10359	6388	0	0	0
k141_10360	2696	0	0	0
k141_3474	7260	0	0	0
k141_10361	2111	0	0	0
k141_3478	1113	0	0	0
k141_10362	1452	0	0	0
k141_10363	1603	0	0	0
k141_10365	1538	0	0	0
k141_10366	15815	0	0	0
k141_10367	2943	0	0	0
k141_10368	3653	0	0	0
k141_10369	8037	0	0	0
k141_10373	1063	0	0	0
k141_10374	4650	0	0	0
k141_10375	1394	0	0	0
k141_10377	3864	0	0	0
k141_10378	3786	0	0	0
k141_10379	1972	0	0	0
k141_10381	31690	0	0	0
k141_10382	1357	0	0	0
k141_10383	2272	0	0	0
k141_10385	1619	0	0	0
k141_3479	88602	0	0	0
k141_3480	1122	0	0	0
k141_10386	2776	0	0	0
k141_3481	1564	0	0	0
k141_10387	2451	0	0	0
k141_3483	1724	0	0	0
k141_3484	1616	0	0	0
k141_10388	3088	0	0	0
k141_3486	1090	0	0	0
k141_3487	2078	0	0	0
k141_10389	2932	0	0	0
k141_3488	1079	0	0	0
k141_10391	1193	0	0	0
k141_10392	1750	0	0	0
k141_3492	2261	0	0	0
k141_3493	1624	0	0	0
k141_10394	2801	0	0	0
k141_3495	1650	0	0	0
k141_3497	1255	0	0	0
k141_10396	3712	0	0	0
k141_3498	2376	0	0	0
k141_10397	1516	0	0	0
k141_10401	1424	0	0	0
k141_3499	5557	0	0	0
k141_3500	1538	0	0	0
k141_10404	3917	0	0	0
k141_3501	2641	0	0	0
k141_10405	2268	0	0	0
k141_3502	1344	0	0	0
k141_3503	2212	0	0	0
k141_3504	2101	0	0	0
k141_3505	1482	0	0	0
k141_3507	1901	0	0	0
k141_3508	2160	0	0	0
k141_3509	6684	0	0	0
k141_3510	1327	0	0	0
k141_3512	1005	0	0	0
k141_3513	1345	0	0	0
k141_6504	632402	0	0	0
k141_3514	3071	0	0	0
k141_6505	2335	0	0	0
k141_6506	1722	0	0	0
k141_3515	3520	0	0	0
k141_6507	1207	0	0	0
k141_3516	1068	0	0	0
k141_6508	3462	0	0	0
k141_6509	2488	0	0	0
k141_6510	2757	0	0	0
k141_6511	3769	0	0	0
k141_6512	1615	0	0	0
k141_6513	1460	0	0	0
k141_6516	5567	0	0	0
k141_6518	2331	0	0	0
k141_6519	2147	0	0	0
k141_6520	1834	0	0	0
k141_6521	2454	0	0	0
k141_3518	31538	0	0	0
k141_3520	1177	0	0	0
k141_6522	6266	0	0	0
k141_6523	1551	0	0	0
k141_3521	4223	0	0	0
k141_3522	1901	0	0	0
k141_6525	4053	0	0	0
k141_6526	1008	0	0	0
k141_6528	1561	0	0	0
k141_3524	4636	0	0	0
k141_3525	1444	0	0	0
k141_6530	6244	0	0	0
k141_6532	3316	0	0	0
k141_6533	1670	0	0	0
k141_3526	8756	0	0	0
k141_3527	1492	0	0	0
k141_3528	1103	0	0	0
k141_6537	6048	0	0	0
k141_3529	4761	0	0	0
k141_6538	5150	0	0	0
k141_6539	5693	0	0	0
k141_3531	10283	0	0	0
k141_6541	2309	0	0	0
k141_6542	4992	0	0	0
k141_3533	5303	0	0	0
k141_3534	2730	0	0	0
k141_6545	4998	0	0	0
k141_3536	2773	0	0	0
k141_6548	2630	0	0	0
k141_6549	1749	0	0	0
k141_3538	4249	0	0	0
k141_3539	1291	0	0	0
k141_6552	3209	0	0	0
k141_6553	4029	0	0	0
k141_6554	3319	0	0	0
k141_6555	5150	0	0	0
k141_6556	1453	0	0	0
k141_6557	1338	0	0	0
k141_6558	1301	0	0	0
k141_6560	12417	0	0	0
k141_6562	1275	0	0	0
k141_6563	1626	0	0	0
k141_6564	2334	0	0	0
k141_6565	1887	0	0	0
k141_6566	2804	0	0	0
k141_6568	1800	0	0	0
k141_6571	2281	0	0	0
k141_6572	5268	0	0	0
k141_6575	1254	0	0	0
k141_6579	2127	0	0	0
k141_6583	2392	0	0	0
k141_6586	1291	0	0	0
k141_6588	8792	0	0	0
k141_6589	6463	0	0	0
k141_6591	3008	0	0	0
k141_6592	2245	0	0	0
k141_6598	6855	0	0	0
k141_6599	1483	0	0	0
k141_6600	1157	0	0	0
k141_6603	8090	0	0	0
k141_6604	4038	0	0	0
k141_6606	4827	0	0	0
k141_6607	2009	0	0	0
k141_6608	7673	0	0	0
k141_6609	8716	0	0	0
k141_6610	4407	0	0	0
k141_6611	4044	0	0	0
k141_6612	1009	0	0	0
k141_6614	6246	0	0	0
k141_6615	1024	0	0	0
k141_6617	8860	0	0	0
k141_6618	1431	0	0	0
k141_10408	294763	0	0	0
k141_6619	2394	0	0	0
k141_6620	2317	0	0	0
k141_10409	3871	0	0	0
k141_10411	1186	0	0	0
k141_10412	1887	0	0	0
k141_6625	1695	0	0	0
k141_6626	3277	0	0	0
k141_10413	3364	0	0	0
k141_10414	1322	0	0	0
k141_6630	1119	0	0	0
k141_6631	2169	0	0	0
k141_10415	5879	0	0	0
k141_6632	4199	0	0	0
k141_10416	1105	0	0	0
k141_10418	3086	0	0	0
k141_6634	4474	0	0	0
k141_6636	1829	0	0	0
k141_10419	5361	0	0	0
k141_10420	1207	0	0	0
k141_6637	3180	0	0	0
k141_6639	1490	0	0	0
k141_10421	6125	0	0	0
k141_6640	4532	0	0	0
k141_10423	1970	0	0	0
k141_6642	3206	0	0	0
k141_10424	2147	0	0	0
k141_6643	5822	0	0	0
k141_10425	9030	0	0	0
k141_10426	1409	0	0	0
k141_6644	5050	0	0	0
k141_6645	1581	0	0	0
k141_10428	1565	0	0	0
k141_6646	1012	0	0	0
k141_10429	1161	0	0	0
k141_6647	2253	0	0	0
k141_10430	1689	0	0	0
k141_6648	1377	0	0	0
k141_10431	1293	0	0	0
k141_10432	2284	0	0	0
k141_6649	4318	0	0	0
k141_10436	1205	0	0	0
k141_10437	1353	0	0	0
k141_6651	2519	0	0	0
k141_6652	1235	0	0	0
k141_6653	1350	0	0	0
k141_10438	6152	0	0	0
k141_10440	2363	0	0	0
k141_6656	3362	0	0	0
k141_10441	9957	0	0	0
k141_10444	3611	0	0	0
k141_10446	1152	0	0	0
k141_10447	2639	0	0	0
k141_10448	3043	0	0	0
k141_10449	3156	0	0	0
k141_10450	6855	0	0	0
k141_10451	1510	0	0	0
k141_10452	5857	0	0	0
k141_10453	1748	0	0	0
k141_10456	4954	0	0	0
k141_10458	7614	0	0	0
k141_10460	2013	0	0	0
k141_10461	2361	0	0	0
k141_10463	2408	0	0	0
k141_10464	9476	0	0	0
k141_10465	1305	0	0	0
k141_10466	3820	0	0	0
k141_6657	79724	0	0	0
k141_10467	4903	0	0	0
k141_6658	2258	0	0	0
k141_6659	1280	0	0	0
k141_6661	2725	0	0	0
k141_10468	8360	0	0	0
k141_6663	3355	0	0	0
k141_6664	1682	0	0	0
k141_6665	1342	0	0	0
k141_6666	1345	0	0	0
k141_6667	2414	0	0	0
k141_10469	7663	0	0	0
k141_6668	1481	0	0	0
k141_6669	1119	0	0	0
k141_6672	2548	0	0	0
k141_10471	5704	0	0	0
k141_6673	3168	0	0	0
k141_10473	1659	0	0	0
k141_10474	3441	0	0	0
k141_6674	5737	0	0	0
k141_10477	1731	0	0	0
k141_10479	1184	0	0	0
k141_10480	4791	0	0	0
k141_6675	7231	0	0	0
k141_10481	1525	0	0	0
k141_6676	1082	0	0	0
k141_10482	1223	0	0	0
k141_6678	1669	0	0	0
k141_10483	2696	0	0	0
k141_10484	1730	0	0	0
k141_6679	5759	0	0	0
k141_10486	1913	0	0	0
k141_10487	1432	0	0	0
k141_6681	3042	0	0	0
k141_6682	1047	0	0	0
k141_10490	1564	0	0	0
k141_10491	1303	0	0	0
k141_6684	1278	0	0	0
k141_10492	1083	0	0	0
k141_10493	4023	0	0	0
k141_6685	4595	0	0	0
k141_6686	1495	0	0	0
k141_10494	2125	0	0	0
k141_10495	1030	0	0	0
k141_6688	2460	0	0	0
k141_10497	1505	0	0	0
k141_6690	1082	0	0	0
k141_6691	1305	0	0	0
k141_10502	3071	0	0	0
k141_6692	4072	0	0	0
k141_6693	1584	0	0	0
k141_10504	4331	0	0	0
k141_10505	2881	0	0	0
k141_6694	6044	0	0	0
k141_10506	3551	0	0	0
k141_6695	4645	0	0	0
k141_10507	2927	0	0	0
k141_10509	4310	0	0	0
k141_6696	5825	0	0	0
k141_10512	1895	0	0	0
k141_6698	1730	0	0	0
k141_6701	1562	0	0	0
k141_10513	3401	0	0	0
k141_6702	2053	0	0	0
k141_10514	1897	0	0	0
k141_6703	2640	0	0	0
k141_6707	1018	0	0	0
k141_6708	1871	0	0	0
k141_10517	5275	0	0	0
k141_10518	1791	0	0	0
k141_6713	3673	0	0	0
k141_10519	5131	0	0	0
k141_6714	2948	0	0	0
k141_10521	1578	0	0	0
k141_6716	1029	0	0	0
k141_6717	1271	0	0	0
k141_10523	1915	0	0	0
k141_6718	1744	0	0	0
k141_10528	1038	0	0	0
k141_10529	1889	0	0	0
k141_6720	2863	0	0	0
k141_6721	1583	0	0	0
k141_10533	2528	0	0	0
k141_10534	1503	0	0	0
k141_10536	1151	0	0	0
k141_6722	6373	0	0	0
k141_6723	3310	0	0	0
k141_6724	1436	0	0	0
k141_6725	2170	0	0	0
k141_6727	1818	0	0	0
k141_6728	4167	0	0	0
k141_6729	1445	0	0	0
k141_6730	3275	0	0	0
k141_6731	1815	0	0	0
k141_10537	24766	0	0	0
k141_6732	4990	0	0	0
k141_10538	1259	0	0	0
k141_6736	1322	0	0	0
k141_10541	1214	0	0	0
k141_6738	1169	0	0	0
k141_10542	1137	0	0	0
k141_10543	1308	0	0	0
k141_6740	2182	0	0	0
k141_10545	2766	0	0	0
k141_10546	1575	0	0	0
k141_10548	2604	0	0	0
k141_10549	1794	0	0	0
k141_10550	5909	0	0	0
k141_10551	1857	0	0	0
k141_10552	6609	0	0	0
k141_10554	1262	0	0	0
k141_10555	5650	0	0	0
k141_10556	4344	0	0	0
k141_10557	4076	0	0	0
k141_10559	1162	0	0	0
k141_10560	1922	0	0	0
k141_10561	1338	0	0	0
k141_10563	1408	0	0	0
k141_10564	3921	0	0	0
k141_10565	2144	0	0	0
k141_10566	1047	0	0	0
k141_10567	3597	0	0	0
k141_10568	2946	0	0	0
k141_10569	2178	0	0	0
k141_10570	3365	0	0	0
k141_10571	1877	0	0	0
k141_10572	2090	0	0	0
k141_10573	2191	0	0	0
k141_10574	1517	0	0	0
k141_10577	1567	0	0	0
k141_6742	74143	0	0	0
k141_10578	1134	0	0	0
k141_10579	2465	0	0	0
k141_6743	5251	0	0	0
k141_6746	1036	0	0	0
k141_10585	3731	0	0	0
k141_6747	4099	0	0	0
k141_10586	1289	0	0	0
